SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-26-2015,Single Family Residential,5 Creekside Ct,Asheville,NC,28803,260000,3,2.0,Asheville,1603,10018,1987,960,162,56,Sold,,,http://www.redfin.com/NC/Asheville/5-Creekside-Ln-28803/home/102036747,CMLS,NCM579078,N,Y,35.5533,-82.483564
PAST SALE,March-21-2014,Single Family Residential,6 Indian Ridge Rd,Asheville,NC,28803,463000,3,3.0,Indian Falls Estates,3366,,1989,1483,138,,Sold,,,http://www.redfin.com/NC/Asheville/6-Indian-Ridge-Rd-28803/home/102041557,NCMMLS,NCM552303,N,Y,35.525399,-82.479744
PAST SALE,May-5-2014,Single Family Residential,9 Reynolda Dr,Asheville,NC,28803,211000,3,2.0,The Woods,1701,,1979,1438,124,,Sold,,,http://www.redfin.com/NC/Asheville/9-Reynolda-Dr-28803/home/102038625,NCMMLS,NCM558296,N,Y,35.549179,-82.4791599
PAST SALE,June-30-2014,Single Family Residential,17 Reynolds School Rd,Asheville,NC,28803,65000,3,1.0,Asheville,,,,1382,,,Sold,,,http://www.redfin.com/NC/Asheville/17-Reynolds-School-Rd-28803/home/102045675,NCMMLS,NCM544741,N,Y,35.546212,-82.479
PAST SALE,May-28-2014,Vacant Land,58 Cedar Mountain Rd,Asheville,NC,28803,26000,0,,Asheville,,,,1415,,,Sold,,,http://www.redfin.com/NC/Asheville/58-Cedar-Mountain-Rd-28803/home/102060907,NCMMLS,NCM553142,N,Y,35.54383,-82.46126
PAST SALE,March-14-2017,Vacant Land,0 Cassidy Ln,Asheville,NC,28805,60000,,,Asheville,,108900,,394,,,Sold,,,http://www.redfin.com/NC/Asheville/0-Cassidy-Ln-28803/home/103952097,CMLS,3182089,N,Y,35.5286837,-82.4930285
PAST SALE,January-21-2016,Single Family Residential,7 Mountain View Ln,Fletcher,NC,28732,325000,3,2.5,Fletcher,2713,24393,1999,812,120,,Sold,,,http://www.redfin.com/NC/Fletcher/7-Mountain-View-Ln-28732/home/102026668,CMLS,NCM593850,N,Y,35.5126119,-82.4360679
PAST SALE,January-28-2016,Single Family Residential,11 Laurel Summit Dr,Asheville,NC,28803,310000,3,2.0,Asheville,2300,20473,1987,805,135,84,Sold,,,http://www.redfin.com/NC/Asheville/11-Laurel-Smt-28803/home/102027624,CMLS,NCM592728,N,Y,35.5503557,-82.4840537
PAST SALE,November-4-2015,Single Family Residential,457 BARRINGTON Dr,Asheville,NC,28803,904900,3,3.5,Asheville,3981,57063,2014,890,227,1800,Sold,,,http://www.redfin.com/NC/Asheville/457-Barrington-Dr-28803/home/102048236,CMLS,NCM571368,N,Y,35.5149402,-82.4803946
PAST SALE,October-6-2017,Single Family Residential,161 Royal Pines Dr #20,Arden,NC,28704,90000,2,1.0,Arden,,8276,1954,188,,,Sold,,,http://www.redfin.com/NC/Arden/161-Royal-Pines-Dr-28704/unit-20/home/143644671,CMLS,3317449,N,Y,35.475462,-82.516516
PAST SALE,March-20-2017,Single Family Residential,6 Bethel Dr,Asheville,NC,28803,300000,3,2.5,Asheville,2731,33976,1992,388,110,33,Sold,,,http://www.redfin.com/NC/Asheville/6-Bethel-Dr-28803/home/109229740,CMLS,3215362,N,Y,35.493975,-82.494041
PAST SALE,August-30-2017,Mobile/Manufactured Home,82 Laurel Loop Dr #6,Fletcher,NC,28732,84000,3,2.0,Fletcher,1420,31798,2006,225,59,,Sold,,,http://www.redfin.com/NC/Fletcher/82-Laurel-Loop-Rd-28732/unit-6/home/145043140,CMLS,3286182,N,Y,35.4980516,-82.4303397
PAST SALE,September-18-2017,Single Family Residential,59 Willow Farm Rd,Fairview,NC,28730,680000,4,4.5,Fairview,4614,36154,2006,206,147,120,Sold,,,http://www.redfin.com/NC/Fairview/59-Willow-Farm-Rd-28730/home/102029424,CMLS,3315629,N,Y,35.5306889,-82.4330835
PAST SALE,October-16-2017,Single Family Residential,159 Chestnut Pl,Arden,NC,28704,130000,3,2.0,Arden,1152,6534,1963,178,113,,Sold,,,http://www.redfin.com/NC/Arden/159-Chestnut-Pl-28704/home/111165794,CMLS,3293548,N,Y,35.4741237,-82.5050317
PAST SALE,June-29-2017,Single Family Residential,204 Oak Ter,Arden,NC,28704,221000,2,1.5,Arden,1248,13503,1970,287,177,,Sold,,,http://www.redfin.com/NC/Arden/204-Oak-Ter-28704/home/111283062,CMLS,3283842,N,Y,35.4715467,-82.5046511
PAST SALE,July-30-2014,Single Family Residential,17 Maple,Arden,NC,28704,145000,3,2.0,Arden,1144,,2007,1352,127,,Sold,,,http://www.redfin.com/NC/Arden/17-Maple-Ter-28704/home/102037354,NCMMLS,NCM560022,N,Y,35.477392,-82.510889
PAST SALE,December-23-2013,Vacant Land,Lot #8 Laurel Dr #8,Arden,NC,28704,5000,0,,High Vista Country C,,,,1571,,550,Sold,,,http://www.redfin.com/NC/Arden/8-Laurel-Rd-28704/home/102058230,NCMMLS,NCM478483,N,Y,35.475474,-82.511828
PAST SALE,April-28-2016,Single Family Residential,6 Muirfield Lot 8,Arden,NC,28704,325000,3,4.0,Muirfield,2702,,1997,714,120,,Sold,,,http://www.redfin.com/NC/Arden/6-Muirfield-Dr-28704/home/104044035,NCMMLS,3154499,N,Y,35.477863,-82.499707
PAST SALE,March-6-2014,Condo/Co-op,147 Colony Dr,Arden,NC,28704,96500,3,2.0,The Colony,1248,,1973,1498,77,180,Sold,,,http://www.redfin.com/NC/Arden/147-Colony-Dr-28704/home/102032164,NCMMLS,NCM547394,N,Y,35.470738,-82.514107
PAST SALE,September-5-2013,Condo/Co-op,107 Colony Dr,Asheville,NC,28704,86500,2,2.0,Asheville,1100,,1973,1680,79,180,Sold,,,http://www.redfin.com/NC/Arden/107-Colony-Dr-28704/home/102046278,NCMMLS,NCM534620,N,Y,35.471105,-82.513527
PAST SALE,February-26-2016,Single Family Residential,24 Saint Andrews Rd,Arden,NC,28704,165000,3,2.0,Saint Andrews,1562,,1974,776,106,,Sold,,,http://www.redfin.com/NC/Arden/99999-Saint-Andrews-Rd-28704/home/102030016,NCMMLS,NCM580362,N,Y,35.481634,-82.4992224
PAST SALE,December-6-2013,Single Family Residential,14 Maybury Ct,Arden,NC,28704,272000,3,3.0,Muirfield,2234,,1977,1588,122,25,Sold,,,http://www.redfin.com/NC/Arden/14-Maybury-Ct-28704/home/102050208,NCMMLS,NCM549143,N,Y,35.478445,-82.500378
PAST SALE,October-3-2016,Single Family Residential,436 Mills Gap Rd,Arden,NC,28704,281900,3,3.5,Arden,2870,58806,2003,556,98,,Sold,,,http://www.redfin.com/NC/Arden/436-Mills-Gap-Rd-28704/home/108571675,CMLS,3207219,N,Y,35.484463,-82.4903719
PAST SALE,August-1-2016,Single Family Residential,19 Maple St #15,Fletcher,NC,28732,410000,4,4.0,Fletcher,3144,45738,1996,619,130,,Sold,,,http://www.redfin.com/NC/Fletcher/19-Maple-St-28732/unit-15/home/145019676,CMLS,3187189,N,Y,35.473931,-82.47855
PAST SALE,November-3-2014,Single Family Residential,141 Laurel Rd,Arden,NC,28704,172000,3,3.0,Royal Pines,1664,,1977,1256,103,,Sold,,,http://www.redfin.com/NC/Arden/141-Laurel-Rd-28704/home/102049148,NCMMLS,NCM567637,N,Y,35.478955,-82.510489
PAST SALE,September-28-2016,Single Family Residential,25 Glen Crest Dr,Arden,NC,28704,359500,3,2.5,Arden,2519,17859,1986,561,143,,Sold,,,http://www.redfin.com/NC/Arden/25-Glen-Crest-Dr-28704/home/108301966,CMLS,3195883,N,Y,35.47564,-82.494442
PAST SALE,August-24-2016,Single Family Residential,14 Four Oaks Dr,Arden,NC,28704,390000,4,3.0,Arden,2720,37461,1994,596,143,17,Sold,,,http://www.redfin.com/NC/Arden/14-4-Oaks-Dr-28704/home/104377196,CMLS,3163135,N,Y,35.482079,-82.485697
PAST SALE,May-12-2016,Townhouse,104 Southway Garden Rd #104,Arden,NC,28704,97500,2,1.5,Arden,1056,871,1974,700,92,170,Sold,,,http://www.redfin.com/NC/Arden/104-Southway-Garden-Rd-28704/unit-104/home/145023127,CMLS,3158646,N,Y,35.4837688,-82.5178039
PAST SALE,September-23-2016,Single Family Residential,3 Weston Ln,Arden,NC,28704,230000,2,2.0,Arden,1612,26571,1989,566,143,,Sold,,,http://www.redfin.com/NC/Arden/3-Weston-Ln-28704/home/108565105,CMLS,3206494,N,Y,35.477016,-82.50102
PAST SALE,May-20-2016,Single Family Residential,376 S Mills Gap Rd E,Asheville,NC,28803,62000,3,1.0,Asheville,1607,31798,1970,692,39,,Sold,,,http://www.redfin.com/NC/Asheville/376-Mills-Gap-Rd-28803/home/102030100,CMLS,3119519,N,Y,35.486519,-82.495129
PAST SALE,April-30-2012,Single Family Residential,405 Royal Pines Dr,Arden,NC,28704,121000,2,1.0,Arden,900,8276,1960,2173,134,,Sold,,,http://www.redfin.com/NC/Arden/405-Royal-Pines-Dr-28704/home/111189829,CMLS,NCM510102,N,Y,35.475977,-82.508171
PAST SALE,July-14-2016,Single Family Residential,202 Bridgeman Dr S #17,Asheville,NC,28803,530000,4,3.5,Asheville,3300,41817,2006,637,161,67,Sold,,,http://www.redfin.com/NC/Asheville/202-Bridgeman-Way-28803/unit-17/home/145029064,CMLS,3165498,N,Y,35.5048333,-82.4932747
PAST SALE,October-29-2015,Single Family Residential,1 Shelby Dr,Asheville,NC,28803,280000,3,2.0,Asheville,2138,19602,2006,896,131,,Sold,,,http://www.redfin.com/NC/Asheville/1-Shelby-Dr-28803/home/102035081,CMLS,NCM585355,N,Y,35.50114,-82.496622
PAST SALE,August-16-2012,Single Family Residential,1 FOREST Run,Asheville,NC,28803,175000,3,3.0,Asheville,2184,30927,1979,2065,80,,Sold,,,http://www.redfin.com/NC/Asheville/1-Forest-Run-Dr-28803/home/111247579,CMLS,NCM513846,N,Y,35.4997169,-82.495509
PAST SALE,September-14-2015,Single Family Residential,32 Glen Crest Dr,Arden,NC,28704,325000,3,2.5,Arden,2180,24829,1986,941,149,,Sold,,,http://www.redfin.com/NC/Arden/32-Glen-Crest-Dr-28704/home/102033126,CMLS,NCM589406,N,Y,35.476219,-82.492821
PAST SALE,June-15-2016,Single Family Residential,7 Maybury Ct #58,Arden,NC,28704,260000,3,3.0,Arden,1933,16117,1979,666,135,2,Sold,,,http://www.redfin.com/NC/Arden/7-Maybury-Ct-28704/unit-58/home/145037515,CMLS,3173693,N,Y,35.478568,-82.499519
PAST SALE,July-14-2016,Single Family Residential,106 Williams Rd,Fletcher,NC,28732,773750,4,7.5,Fletcher,10640,326700,1982,637,73,,Sold,,,http://www.redfin.com/NC/Fletcher/106-Williams-Rd-28732/home/102035112,CMLS,3137346,N,Y,35.477037,-82.478544
PAST SALE,June-3-2016,Townhouse,148 Colony Dr #148,Arden,NC,28704,91000,2,1.5,Arden,896,871,1973,678,102,183,Sold,,,http://www.redfin.com/NC/Arden/148-Colony-Dr-28704/unit-148/home/145046308,CMLS,3141410,N,Y,35.470782,-82.514116
PAST SALE,April-16-2015,Single Family Residential,173 Oak Ter,Arden,NC,28704,125000,2,1.0,Royal Pines,616,,1949,1092,203,,Sold,,,http://www.redfin.com/NC/Arden/173-Oak-Ter-28704/home/102042469,NCMMLS,NCM576070,N,Y,35.4737574,-82.5039322
PAST SALE,March-18-2013,Single Family Residential,4 MUIRFIELD Ct,Arden,NC,28704,150000,3,2.0,Arden,1658,13068,1977,1851,90,23,Sold,,,http://www.redfin.com/NC/Arden/4-Muirfield-Ct-28704/home/102050338,CMLS,NCM513092,N,Y,35.4807857,-82.5013111
PAST SALE,March-18-2016,Single Family Residential,193 Weston Rd,Arden,NC,28704,112500,2,1.0,Arden,750,4791,1949,755,150,,Sold,,,http://www.redfin.com/NC/Arden/193-Weston-Rd-28704/home/102233957,CMLS,3133889,N,Y,35.4718042,-82.50537
PAST SALE,October-4-2016,Single Family Residential,248 Saint Johns St,Arden,NC,28704,189500,3,1.5,Arden,1504,13503,1966,555,126,,Sold,,,http://www.redfin.com/NC/Arden/248-Saint-Johns-St-28704/home/107336818,CMLS,3186902,N,Y,35.4728868,-82.4974618
PAST SALE,June-24-2014,Single Family Residential,168 Mount Royal Dr,Arden,NC,28704,235000,4,3.5,Arden,2315,34412,1997,1388,102,,Sold,,,http://www.redfin.com/NC/Arden/168-Mount-Royal-Dr-28704/home/110855029,CMLS,NCM560965,N,Y,35.4803842,-82.5051163
PAST SALE,January-12-2017,Condo/Co-op,136 Colony Dr #136,Arden,NC,28704,84000,1,1.0,Arden,768,1306,1973,455,109,187,Sold,,,http://www.redfin.com/NC/Arden/136-Colony-Dr-28704/unit-136/home/111918702,CMLS,3182969,N,Y,35.4704945,-82.5137425
PAST SALE,July-8-2013,Single Family Residential,60 Thistle Ln,Fletcher,NC,28732,215000,2,2.0,Fletcher,1776,87120,1991,1739,121,,Sold,,,http://www.redfin.com/NC/Fletcher/60-Thistle-Ln-28732/home/102044201,CMLS,NCM535089,N,Y,35.4911437,-82.4380228
PAST SALE,June-28-2016,Single Family Residential,1 Wyoke Rd,Fletcher,NC,28732,290000,3,2.0,Fletcher,1976,54450,1972,653,147,,Sold,,,http://www.redfin.com/NC/Fletcher/1-Wyoke-Rd-28732/home/104241225,CMLS,3159584,N,Y,35.483854,-82.450908
PAST SALE,April-25-2017,Single Family Residential,120 Stonegate Dr,Arden,NC,28704,640000,3,4.5,Arden,5155,58370,1998,352,124,,Sold,,,http://www.redfin.com/NC/ARDEN/120-STONEGATE-DR-28704/home/111251958,CMLS,3253295,N,Y,35.485201,-82.509938
PAST SALE,May-26-2017,Townhouse,406 Southway Garden Rd #406,Arden,NC,28704,107000,2,1.5,Arden,1056,,1974,321,101,170,Sold,,,http://www.redfin.com/NC/Arden/406-Southway-Garden-Rd-28704/unit-406/home/113781330,CMLS,3273793,N,Y,35.4837925,-82.5175305
PAST SALE,August-16-2017,Single Family Residential,26 Crestwood Dr,Arden,NC,28704,373500,3,3.0,Arden,2619,27007,1974,239,143,,Sold,,,http://www.redfin.com/NC/Arden/26-Crestwood-Dr-28704/home/111282906,CMLS,3292713,N,Y,35.4796819,-82.511203
PAST SALE,July-28-2017,Single Family Residential,3 Muirfield Pl #52,Arden,NC,28704,222000,3,2.0,Arden,1280,16552,1977,258,173,2,Sold,,,http://www.redfin.com/NC/Arden/3-Muirfield-Dr-28704/unit-52/home/124086271,CMLS,3250336,N,Y,35.4769999,-82.49972
PAST SALE,May-11-2017,Single Family Residential,536 School Rd E,Asheville,NC,28803,140000,3,2.0,Asheville,1344,49222,1995,336,104,,Sold,,,http://www.redfin.com/NC/Asheville/536-School-Rd-E-28803/home/110935575,CMLS,3250811,N,Y,35.491545,-82.488282
PAST SALE,August-8-2017,Vacant Land,50 Concord Rd Lot 1,Asheville,NC,28803,60000,,,Asheville,,50093,,247,,,Sold,,,http://www.redfin.com/NC/Asheville/50-Concord-Rd-28803/unit-1/home/105521378,CMLS,3229694,N,Y,35.49095,-82.496296
PAST SALE,August-15-2017,Vacant Land,9999 Terra Dr,Arden,NC,28704,55000,,,Arden,,89733,,240,,25,Sold,,,http://www.redfin.com/NC/Arden/9999-Terra-Dr-28704/home/102054786,CMLS,3128454,N,Y,35.484457,-82.495736
PAST SALE,,Single Family Residential,3 Fairway Dr,Arden,NC,28704,294000,4,3.0,,1492,21780,1977,,197,,,,,http://www.redfin.com/NC/Arden/3-Fairway-Dr-28704/home/110807124,,,N,Y,35.482321,-82.4935073
PAST SALE,July-25-2017,Single Family Residential,459 Cedar Ln,Arden,NC,28704,165000,3,1.5,Arden,1137,8712,1962,261,145,,Sold,,,http://www.redfin.com/NC/Arden/459-Cedar-Ln-28704/home/110827981,CMLS,3288726,N,Y,35.4726763,-82.5057083
PAST SALE,June-5-2017,Single Family Residential,29 North Oak Ter,Arden,NC,28704,285000,3,2.0,Arden,1788,30056,1988,311,159,13,Sold,,,http://www.redfin.com/NC/Arden/29-N-Oak-Ter-28704/home/110854391,CMLS,3272845,N,Y,35.4804733,-82.5031288
PAST SALE,May-23-2017,Vacant Land,99999 Willow Farm Dr,Fairview,NC,28730,48600,,,Fairview,,234352,,324,,,Sold,,,http://www.redfin.com/NC/Fairview/99999-Willow-Farm-Rd-28730/home/113384201,CMLS,3171936,N,Y,35.531112,-82.436608
PAST SALE,May-12-2017,Mobile/Manufactured Home,999 Sharon Rdg #11,Fairview,NC,28730,172000,3,2.0,Sharon Ridge Estates,1455,27007,2017,335,118,,Sold,,,http://www.redfin.com/NC/Fairview/1199-Sharon-Ridge-Ct-28730/unit-11/home/109310681,NCMMLS,3223057,N,Y,35.5150372,-82.426123
PAST SALE,,Vacant Land,99999 Sedgewood Ct,Fairview,NC,28730,89000,,,,,97574,,,,,,,,http://www.redfin.com/NC/Fairview/99999-Sedgewood-Ct-28730/home/110803139,,,N,Y,35.5210464,-82.4412442
PAST SALE,,Single Family Residential,14 Fairview Hills Dr,Fairview,NC,28730,285000,3,2.0,,1536,18731,1991,,186,,,,,http://www.redfin.com/NC/Fairview/14-Fairview-Hills-Dr-28730/home/111182923,,,N,Y,35.5336693,-82.434163
PAST SALE,October-22-2013,Single Family Residential,23 Sterling Run,Fletcher,NC,28732,385000,4,4.0,Sterling,3700,,2006,1633,104,35,Sold,,,http://www.redfin.com/NC/Fletcher/23-Sterling-Run-Dr-28732/home/102043164,NCMMLS,NCM519793,N,Y,35.47904,-82.48171
PAST SALE,January-9-2017,Vacant Land,106 Windcliff Dr #96,Asheville,NC,28803,445000,,,Asheville,,193842,,458,,1800,Sold,,,http://www.redfin.com/NC/Asheville/106-Windcliff-Dr-28803/unit-96/home/111918902,CMLS,NCM575058,N,Y,35.516146,-82.486726
PAST SALE,December-31-2015,Single Family Residential,59 Southside Village Dr,Asheville,NC,28803,425000,3,3.5,Asheville,2859,47916,2005,833,149,130,Sold,,,http://www.redfin.com/NC/Asheville/59-Southside-Village-Dr-28803/home/102026977,CMLS,NCM587158,N,Y,35.4918997,-82.5093238
PAST SALE,May-21-2015,Mobile/Manufactured Home,26 Logan Ln,Fletcher,NC,28732,91870,3,2.0,Fletcher,1537,26136,1992,1057,60,,Sold,,,http://www.redfin.com/NC/Fletcher/26-Rr-1-28732/home/102038279,CMLS,NCM579374,N,Y,35.483551,-82.4644656
PAST SALE,August-3-2016,Single Family Residential,175 Chestnut Pl,Arden,NC,28704,175000,3,3.0,Arden,1452,6534,1984,617,121,,Sold,,,http://www.redfin.com/NC/Arden/175-Chestnut-Pl-28704/home/107601267,CMLS,3163106,N,Y,35.4737008,-82.505074
PAST SALE,September-16-2016,Condo/Co-op,117 Hibiscus #117,Asheville,NC,28803,290500,3,3.0,Southside Village,2069,1742,1999,573,140,195,Sold,,,http://www.redfin.com/NC/Asheville/117-Hibiscus-Ln-28803/home/108603046,NCMMLS,3209240,N,Y,35.4944845,-82.5108672
PAST SALE,May-17-2013,Single Family Residential,7 Winters Edge Ln,Asheville,NC,28803,190000,3,3.0,Asheville,1938,4356,2013,1791,98,,Sold,,,http://www.redfin.com/NC/Asheville/7-Winters-Edge-Ln-28803/home/111295436,CMLS,NCM534937,N,Y,35.5542434,-82.4773379
PAST SALE,July-28-2015,Single Family Residential,47 Gravely Branch Rd,Fletcher,NC,28732,340000,4,3.0,Fletcher,2700,34848,2006,989,126,,Sold,,,http://www.redfin.com/NC/Fletcher/47-Gravely-Branch-Rd-28732/home/102036358,CMLS,NCM578955,N,Y,35.4955877,-82.4464961
PAST SALE,September-29-2016,Single Family Residential,16 Chipping Green Dr,Arden,NC,28704,292500,4,3.0,Arden,2410,61855,1976,560,121,2,Sold,,,http://www.redfin.com/NC/Arden/16-Chipping-Green-Dr-28704/home/108559725,CMLS,3205880,N,Y,35.4830218,-82.4965445
PAST SALE,August-13-2015,Single Family Residential,7 CLEARBROOK Xing,Asheville,NC,28803,575000,4,4.5,Asheville,5391,73616,1996,973,107,,Sold,,,http://www.redfin.com/NC/Asheville/7-Clearbrook-Xing-28803/home/102034999,CMLS,NCM564829,N,Y,35.497965,-82.498037
PAST SALE,December-23-2013,Vacant Land,8 Laurel Dr #8,Arden,NC,28704,5000,,,Arden,,52272,,1571,,550,Sold,,,http://www.redfin.com/NC/Arden/8-Laurel-Rd-28704/unit-8/home/145051075,CMLS,NCM478483,N,Y,35.475474,-82.511828
