SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,October-30-2015,Single Family Residential,919 HENDERSONVILLE Rd,Asheville,NC,28803,350000,3,3.0,Asheville,2585,17859,1930,895,135,,Sold,,,http://www.redfin.com/NC/Asheville/919-Hendersonville-Rd-28803/home/102041028,CMLS,NCM590168,N,Y,35.539945,-82.532245
PAST SALE,March-21-2016,Single Family Residential,933 Hendersonville Rd,Asheville,NC,28803,520000,3,3.5,Asheville,3555,30491,1931,752,146,,Sold,,,http://www.redfin.com/NC/Asheville/933-Hendersonville-Rd-28803/home/102049232,CMLS,3130136,N,Y,35.539618,-82.532064
PAST SALE,December-30-2014,Condo/Co-op,109 Clubwood Ct,Asheville,NC,28803,249000,3,2.0,Deerwood,1690,,1982,1199,147,343,Sold,,,http://www.redfin.com/NC/Asheville/109-Clubwood-Ct-28803/home/102043891,NCMMLS,NCM572091,N,Y,35.5163493,-82.524566
PAST SALE,October-8-2013,Vacant Land,17B Melnick Ter,Asheville,NC,28803,84500,0,,Keswick Hills,,,,1647,,100,Sold,,,http://www.redfin.com/NC/Asheville/17B-Melnick-Ter-28803/home/102060087,NCMMLS,NCM543042,N,Y,35.531707,-82.523017
PAST SALE,November-26-2013,Vacant Land,TBD Jeffress,Asheville,NC,28803,15000,0,,Roosevelt Park,,,,1598,,,Sold,,,http://www.redfin.com/NC/Asheville/TBD-Jeffress-28803/home/102061418,NCMMLS,NCM533320,N,Y,35.531707,-82.523017
PAST SALE,August-17-2016,Condo/Co-op,222 Cheyenne Ct #222,Asheville,NC,28803,175000,2,2.0,Asheville,1134,,1985,603,154,299,Sold,,,http://www.redfin.com/NC/Asheville/222-Cheyenne-Ct-28803/unit-222/home/105536594,CMLS,3177839,N,Y,35.529679,-82.520426
PAST SALE,March-19-2012,Single Family Residential,4143 HILLTOP Rd,Asheville,NC,28803,2900000,6,7.5,Asheville,12000,304920,1927,2215,242,,Sold,,,http://www.redfin.com/NC/Biltmore-Forest/4143-Hilltop-Rd-28803/home/145042681,CMLS,NCM408087,N,Y,35.5260877,-82.5368132
PAST SALE,March-28-2016,Townhouse,110 Cimarron Dr #110,Asheville,NC,28803,182000,2,2.0,Asheville,1176,3920,1989,745,155,299,Sold,,,http://www.redfin.com/NC/Asheville/110-Cimarron-Dr-28803/unit-110/home/102830945,CMLS,3136833,N,Y,35.5308472,-82.5203806
PAST SALE,November-13-2012,Single Family Residential,61 FOREST LAKE Dr,Asheville,NC,28803,211000,3,2.0,Asheville,1724,10454,1993,1976,122,125,Sold,,,http://www.redfin.com/NC/Asheville/61-Forest-Lake-Dr-28803/home/111042987,CMLS,NCM522906,N,Y,35.5380774,-82.5115015
PAST SALE,August-10-2015,Multi-Family (2-4 Unit),23 & 25 Chapel Rd,Asheville,NC,28803,83000,2,1.0,Asheville,,,1971,976,,,Sold,,,http://www.redfin.com/NC/Asheville/23-25-Chapel-Rd-28803/home/102061772,NCMMLS,NCM567561,N,Y,35.54433,-82.51828
PAST SALE,December-16-2013,Single Family Residential,22 Lela Johnson Ln,Asheville,NC,28803,262500,3,3.0,Asheville,2274,,2007,1578,115,,Sold,,,http://www.redfin.com/NC/Asheville/22-Lela-Johnson-Ln-28803/home/102039496,NCMMLS,NCM551242,N,Y,35.5421446,-82.5154665
PAST SALE,June-28-2016,Mobile/Manufactured Home,16 Rock Hill Road Ext,Asheville,NC,28803,115000,3,2.0,Asheville,1248,21344,2002,653,92,,Sold,,,http://www.redfin.com/NC/Asheville/16-Rock-Hill-Road-Ext-28803/home/111244937,CMLS,3175545,N,Y,35.535414,-82.5158566
PAST SALE,December-4-2015,Single Family Residential,29 W Chapel,Asheville,NC,28803,173000,3,2.0,Asheville,1014,,1971,860,171,,Sold,,,http://www.redfin.com/NC/Asheville/29-W-Chapel-Rd-28803/home/102026677,NCMMLS,3118632,N,Y,35.544899,-82.519131
PAST SALE,May-17-2016,Single Family Residential,119 Meadow Lake Rd,Asheville,NC,28803,247000,2,2.0,Asheville,1755,18295,1992,695,141,15,Sold,,,http://www.redfin.com/NC/Asheville/119-Meadow-Lake-Rd-28803/home/103640768,CMLS,3143951,N,Y,35.5347193,-82.5135734
PAST SALE,October-7-2015,Vacant Land,6 SOUTHWOOD Rd,Asheville,NC,28803,740000,,,Asheville,,80150,,918,,,Sold,,,http://www.redfin.com/NC/Biltmore-Forest/6-Southwood-Rd-28803/home/102060503,CMLS,NCM542848,N,Y,35.527948,-82.538053
