SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,December-17-2015,Single Family Residential,112 Cranford Rd,Asheville,NC,28806,253000,2,2.0,Asheville,1155,15681,1940,846,219,,Sold,,,http://www.redfin.com/NC/Asheville/112-Cranford-Rd-28806/home/102028292,CMLS,3125945,N,Y,35.5667785,-82.6127395
PAST SALE,July-22-2016,Single Family Residential,648 Sand Hill Rd,Asheville,NC,28806,169000,2,1.0,Asheville,,78843,1939,628,,,Sold,,,http://www.redfin.com/NC/Asheville/648-Sand-Hill-Rd-28806/home/104313555,CMLS,3161707,N,Y,35.5616671,-82.6119917
PAST SALE,August-17-2016,Vacant Land,99999 Ridgeway (Lot 4),Asheville,NC,28806,65000,,,Asheville,,5227,,602,,,Sold,,,http://www.redfin.com/NC/Asheville/4-Ridgeway-Dr-28806/home/102030119,CMLS,NCM579061,N,Y,35.5685289,-82.6080105
PAST SALE,May-23-2016,Single Family Residential,56 Madeline Ave,Asheville,NC,28806,225000,2,1.0,Asheville,960,7405,1926,688,234,,Sold,,,http://www.redfin.com/NC/Asheville/56-Madeline-Ave-28806/home/104223779,CMLS,3157899,N,Y,35.5740614,-82.6108817
PAST SALE,December-1-2015,Single Family Residential,,,NC,28806,192000,3,2.0,,1626,85813,1972,862,118,,Sold,,,http://www.redfin.com/NC/Asheville/Undisclosed-address-28806/home/145041090,CMLS,NCM590422,N,Y,35.5692059,-82.6159271
PAST SALE,June-18-2015,Single Family Residential,32 Clarendon,Asheville,NC,28806,150000,3,2.0,Asheville,,11761,1967,1028,,,Sold,,,http://www.redfin.com/NC/Asheville/32-Clarendon-Rd-28806/home/102037029,CMLS,NCM587731,N,Y,35.5702163,-82.6112617
PAST SALE,November-9-2015,Single Family Residential,33 Madeline Ave,Asheville,NC,28806,253000,3,1.0,Asheville,1323,9147,1917,884,191,,Sold,,,http://www.redfin.com/NC/Asheville/33-Madeline-Ave-28806/home/102044175,CMLS,NCM592807,N,Y,35.5747327,-82.6114306
PAST SALE,October-30-2015,Single Family Residential,665 Sand Hl,Asheville,NC,28806,183750,3,2.5,Asheville,1334,9147,2012,894,138,,Sold,,,http://www.redfin.com/NC/Asheville/665-Sand-Hill-Rd-28806/home/102033096,CMLS,NCM587211,N,Y,35.5620569,-82.6139111
PAST SALE,January-3-2017,Single Family Residential,589 Sand Hill Rd,Asheville,NC,28806,243000,3,2.0,Asheville,1413,18295,1947,463,172,,Sold,,,http://www.redfin.com/NC/Asheville/589-Sand-Hill-Rd-28806/home/108951954,CMLS,3211765,N,Y,35.5657195,-82.6086439
PAST SALE,July-16-2015,Single Family Residential,31 Spotted Deer,Asheville,NC,28806,309000,3,2.0,Asheville,1350,55321,2015,1000,229,,Sold,,,http://www.redfin.com/NC/Asheville/31-Spotted-Deer-Ln-28806/home/111268200,CMLS,NCM581144,N,Y,35.5602447,-82.6143439
PAST SALE,June-22-2015,Single Family Residential,29 Merion Dr,Asheville,NC,28806,301808,3,2.0,Asheville,1411,8712,2014,1024,214,,Sold,,,http://www.redfin.com/NC/Asheville/29-Merion-Dr-28806/home/111341317,CMLS,NCM569206,N,Y,35.5663973,-82.60743
PAST SALE,November-30-2015,Single Family Residential,80 Wendover Rd,Asheville,NC,28806,245000,3,2.0,Asheville,2434,14374,1954,863,101,,Sold,,,http://www.redfin.com/NC/Asheville/80-Wendover-Rd-28806/home/102030771,CMLS,NCM573787,N,Y,35.5661651,-82.6140099
PAST SALE,August-12-2015,Single Family Residential,7 Ridgeway Dr,Asheville,NC,28806,186500,2,1.0,Asheville,915,10454,1950,973,204,,Sold,,,http://www.redfin.com/NC/Asheville/7-Ridgeway-Dr-28806/home/102040972,CMLS,NCM588046,N,Y,35.5681541,-82.6081372
PAST SALE,November-17-2017,Single Family Residential,30 Merion Dr #2,Asheville,NC,28806,240000,3,2.0,Asheville,1381,5662,1955,145,174,,Sold,,,http://www.redfin.com/NC/Asheville/30-Merion-Dr-28806/unit-2/home/143941468,CMLS,3325053,N,Y,35.5677501,-82.6069573
PAST SALE,March-29-2017,Single Family Residential,62 Narbeth Rd,Asheville,NC,28806,394000,3,2.5,Asheville,1736,4791,2014,378,227,,Sold,,,http://www.redfin.com/NC/Asheville/62-Narbeth-Rd-28806/home/102049453,CMLS,3238388,N,Y,35.5687627,-82.6068316
PAST SALE,April-13-2017,Vacant Land,15 Osprey Trl #3,Asheville,NC,28806,110000,,,Asheville,,5227,,363,,,Sold,,,http://www.redfin.com/NC/Asheville/15-Osprey-Trl-28806/unit-3/home/145053354,CMLS,3235599,N,Y,35.5692059,-82.6159271
PAST SALE,April-28-2017,Single Family Residential,96 Madeline Ave,Asheville,NC,28806,344900,3,2.0,Asheville,1724,11761,1951,348,200,,Sold,,,http://www.redfin.com/NC/Asheville/96-Madeline-Ave-28806/home/104483843,CMLS,3258227,N,Y,35.5725259,-82.6107973
PAST SALE,November-2-2015,Single Family Residential,29 South Bear Creek Rd,Asheville,NC,28806,242500,3,2.0,Asheville,1236,21344,1955,891,196,,Sold,,,http://www.redfin.com/NC/Asheville/29-S-Bear-Creek-Rd-28806/home/111119962,CMLS,NCM594749,N,Y,35.5622539,-82.6078528
PAST SALE,June-16-2017,Mobile/Manufactured Home,31 Evelyn Acres NONE,Asheville,NC,28806,117000,3,2.0,Asheville,1471,33105,2004,299,80,,Sold,,,http://www.redfin.com/NC/Asheville/31-Evelyn-Acres-NONE-28806/home/145025352,CMLS,3251641,N,Y,35.5692059,-82.6159271
PAST SALE,,Mobile/Manufactured Home,670 Sand Hill Rd,Asheville,NC,28806,46000,,,,720,14375,1972,,64,,,,,http://www.redfin.com/NC/Asheville/670-Sand-Hill-Rd-28806/home/110999451,,,N,Y,35.5615067,-82.6141773
PAST SALE,July-14-2017,Single Family Residential,107 Bear Creek Rd #18,Asheville,NC,28806,365000,3,1.5,Asheville,1757,19602,1952,271,208,,Sold,,,http://www.redfin.com/NC/Asheville/107-Bear-Creek-Rd-28806/unit-18/home/113384593,CMLS,3259155,N,Y,35.5713519,-82.6114088
PAST SALE,April-28-2017,Single Family Residential,93 School Rd,Asheville,NC,28806,447500,4,3.0,Asheville,2794,13939,1945,348,160,,Sold,,,http://www.redfin.com/NC/Asheville/93-School-Rd-28806/home/111036784,CMLS,3262811,N,Y,35.5718788,-82.613415
PAST SALE,October-31-2017,Single Family Residential,56 Clarendon Rd,Asheville,NC,28806,300000,3,2.0,Asheville,1362,13939,1953,162,220,,Sold,,,http://www.redfin.com/NC/Asheville/56-Clarendon-Rd-28806/home/110955778,CMLS,3303515,N,Y,35.5689913,-82.6113884
PAST SALE,September-21-2017,Single Family Residential,32 Merion Dr #119,Asheville,NC,28806,130000,1,1.0,Asheville,635,4356,1955,202,205,,Sold,,,http://www.redfin.com/NC/Asheville/32-Merion-Dr-28806/unit-119/home/143321192,CMLS,3312114,N,Y,35.5677028,-82.606909
PAST SALE,September-8-2017,Single Family Residential,4 Wildwood Acres Rd,Asheville,NC,28806,385000,4,2.0,Asheville,1847,175329,1966,215,208,,Sold,,,http://www.redfin.com/NC/Asheville/4-Wildwood-Acres-Rd-28806/home/145039916,CMLS,3272769,N,Y,35.5692059,-82.6159271
PAST SALE,May-30-2017,Single Family Residential,28 Hendrix St,Asheville,NC,28806,295000,2,1.0,Asheville,1056,10454,1925,316,279,,Sold,,,http://www.redfin.com/NC/Asheville/28-Hendrix-St-28806/home/111259249,CMLS,3273487,N,Y,35.5733128,-82.6104595
PAST SALE,January-26-2016,Single Family Residential,127 Cranford Rd,Asheville,NC,28806,197000,2,1.0,Asheville,1174,15245,1941,806,168,,Sold,,,http://www.redfin.com/NC/Asheville/127-Cranford-Rd-28806/home/102132809,CMLS,3131996,N,Y,35.5666022,-82.6120338
PAST SALE,March-9-2017,Townhouse,4 Cool Springs Dr #23,Asheville,NC,28806,170000,2,2.5,Asheville,1120,871,2017,398,152,110,Sold,,,http://www.redfin.com/NC/Asheville/4-Cool-Springs-Dr-28806/unit-23/home/145038423,CMLS,3186953,N,Y,35.5692059,-82.6159271
PAST SALE,September-8-2015,Single Family Residential,,Asheville,NC,28806,180000,3,2.0,,1680,,1951,946,107,,Sold,,,http://www.redfin.com/NC/Asheville/Undisclosed-address-28806/home/102042514,NCMMLS,NCM578474,N,Y,35.5721951,-82.6116417
PAST SALE,December-27-2016,Single Family Residential,481 Sand Hill Rd,Asheville,NC,28806,202000,3,1.0,Asheville,1047,8276,1931,470,193,,Sold,,,http://www.redfin.com/NC/Asheville/481-Sand-Hill-Rd-28806/home/102513520,CMLS,3177280,N,Y,35.5668962,-82.6058253
PAST SALE,September-9-2016,Vacant Land,421 Sand Hl Lot 2,Asheville,NC,28806,57500,0,,West Asheville,,7013,,579,,,Sold,,,http://www.redfin.com/NC/Asheville/421-Sand-Hill-Rd-28806/home/105531877,NCMMLS,3177215,N,Y,35.5684479,-82.605971
PAST SALE,May-21-2015,Multi-Family (2-4 Unit),89 Bear Creek Rd,Asheville,NC,28806,210000,2,3.0,Asheville,2000,,1970,1056,105,,Sold,,,http://www.redfin.com/NC/Asheville/89-Bear-Creek-Rd-28806/home/102061780,NCMMLS,NCM576537,N,Y,35.571812,-82.6117604
PAST SALE,September-23-2015,Single Family Residential,255 Bear Crk,Asheville,NC,28806,149900,3,1.0,Asheville,1215,,1962,931,123,,Sold,,,http://www.redfin.com/NC/Asheville/255-Bear-Creek-Rd-28806/home/102047991,NCMMLS,NCM580577,N,Y,35.5678022,-82.6089381
PAST SALE,December-28-2015,Single Family Residential,34 Ridgeway Dr,Asheville,NC,28806,160000,3,1.5,Asheville,1127,10454,1966,835,142,,Sold,,,http://www.redfin.com/NC/Asheville/34-Ridgeway-Dr-28806/home/102066321,CMLS,3130335,N,Y,35.5675548,-82.6073771
PAST SALE,June-24-2016,Vacant Land,999 Rocky Ridge Rd,Asheville,NC,28806,300000,,,Asheville,,323650,,656,,,Sold,,,http://www.redfin.com/NC/Asheville/999-Rocky-Ridge-Rd-28806/home/102053913,CMLS,NCM574818,N,Y,35.571971,-82.614729
PAST SALE,February-9-2016,Single Family Residential,58 Mimosa Dr,Asheville,NC,28806,177500,2,1.5,Asheville,1183,10454,1924,792,150,,Sold,,,http://www.redfin.com/NC/Asheville/58-Mimosa-Dr-28806/home/102026828,CMLS,NCM594202,N,Y,35.5751811,-82.6118106
PAST SALE,October-23-2015,Single Family Residential,46 Bear Crk,Asheville,NC,28806,366500,4,2.0,Malvern Hills,1964,,1946,901,187,,Sold,,,http://www.redfin.com/NC/Asheville/46-Bear-Creek-Rd-28806/home/102032668,NCMMLS,NCM594494,N,Y,35.5730971,-82.6124866
PAST SALE,October-17-2015,Single Family Residential,33 Clarendon Rd,Asheville,NC,28806,376000,4,2.5,Asheville,3569,24829,1954,907,105,,Sold,,,http://www.redfin.com/NC/Asheville/33-Clarendon-Rd-28806/home/102036380,CMLS,3122882,N,Y,35.5697373,-82.6117684
PAST SALE,May-7-2015,Single Family Residential,7 Naylor Rd,Asheville,NC,28806,406250,5,3.0,Asheville,4210,30056,1986,1070,96,,Sold,,,http://www.redfin.com/NC/Asheville/7-Naylor-Rd-28806/home/102038937,CMLS,NCM579575,N,Y,35.5645487,-82.6179748
PAST SALE,July-16-2015,Single Family Residential,31 Spotted Deer,Asheville,NC,28806,309000,3,2.0,Asheville,1350,,2015,1000,229,,Sold,,,http://www.redfin.com/NC/Asheville/31-Spotted-Deer-Ln-28806/home/102043527,NCMMLS,NCM581144,N,Y,35.5602447,-82.6143439
PAST SALE,,Single Family Residential,5 Fury Dr,Asheville,NC,28806,204500,4,3.0,,2046,37026,1951,,100,,,,,http://www.redfin.com/NC/Asheville/5-Fury-Dr-28806/home/110932107,,,N,Y,35.560837,-82.6087979
PAST SALE,November-2-2015,Single Family Residential,29 Bear Crk,Asheville,NC,28806,242500,3,2.0,Asheville,1236,,1955,891,196,,Sold,,,http://www.redfin.com/NC/Asheville/29-Bear-Creek-Rd-28806/home/102049245,NCMMLS,NCM594749,N,Y,35.5738103,-82.6122848
PAST SALE,March-15-2018,Vacant Land,686 Sand Hill Rd,Asheville,NC,28806,65000,,,Asheville,,7405,,27,,,Sold,,,http://www.redfin.com/NC/Asheville/686-Sand-Hill-Rd-28806/home/143515079,CMLS,3316183,N,Y,35.5608743,-82.6158926
PAST SALE,October-13-2017,Vacant Land,,,NC,28806,162844,,,,,1403938,,180,,,Sold,,,http://www.redfin.com/NC/Asheville/Undisclosed-address-28806/home/145049666,CMLS,NCM565838,N,Y,35.5692059,-82.6159271
PAST SALE,April-7-2017,Single Family Residential,225 School Rd,Asheville,NC,28806,287000,2,2.0,Asheville,1963,13068,1956,369,146,,Sold,,,http://www.redfin.com/NC/Asheville/225-School-Rd-28806/home/111202187,CMLS,3263166,N,Y,35.5688059,-82.6159905
PAST SALE,March-27-2017,Single Family Residential,75 Wendover Rd,Asheville,NC,28806,242500,3,1.0,Asheville,1322,16988,1954,380,183,,Sold,,,http://www.redfin.com/NC/Asheville/75-Wendover-Rd-28806/home/109311608,CMLS,3224621,N,Y,35.5666536,-82.6139956
PAST SALE,October-18-2017,Single Family Residential,15 Ridgeway Dr,Asheville,NC,28806,225000,2,1.0,Asheville,920,11761,1952,175,245,,Sold,,,http://www.redfin.com/NC/Asheville/15-Ridgeway-Dr-28806/home/111279806,CMLS,3310293,N,Y,35.5679337,-82.6080105
PAST SALE,September-22-2017,Single Family Residential,39 Mcdade St,Asheville,NC,28806,284000,3,1.0,Asheville,1050,7840,1969,201,270,,Sold,,,http://www.redfin.com/NC/Asheville/39-McDade-St-28806/home/102045303,CMLS,3290236,N,Y,35.5741925,-82.6102484
PAST SALE,,Single Family Residential,574 Sand Hill Rd,Asheville,NC,28806,240000,3,2.0,,1248,21344,1968,,192,,,,,http://www.redfin.com/NC/Asheville/574-Sand-Hill-Rd-28806/home/110924527,,,N,Y,35.5653934,-82.6081794
PAST SALE,June-1-2016,Single Family Residential,143 Wendover Rd,Asheville,NC,28806,245000,3,3.0,Asheville,1758,19602,1930,679,139,,Sold,,,http://www.redfin.com/NC/Asheville/143-Wendover-Rd-28806/home/104003450,CMLS,3152626,N,Y,35.5656905,-82.6111308
PAST SALE,September-8-2015,Single Family Residential,,,NC,28806,180000,3,2.0,,1680,9583,1951,946,107,,Sold,,,http://www.redfin.com/NC/Asheville/Undisclosed-address-28806/home/145029213,CMLS,NCM578474,N,Y,35.5692059,-82.6159271
PAST SALE,December-8-2017,Single Family Residential,167 School Rd,Asheville,NC,28806,468500,5,3.0,Asheville,2836,16117,1955,124,165,,Sold,,,http://www.redfin.com/NC/Asheville/167-School-Rd-28806/home/102041317,CMLS,3297058,N,Y,35.570283,-82.6144283
PAST SALE,December-18-2017,Single Family Residential,18 Madeline Ave,Asheville,NC,28806,259000,3,2.0,Asheville,1056,8276,1953,114,245,,Sold,,,http://www.redfin.com/NC/Asheville/18-Madeline-Ave-28806/home/111337287,CMLS,3333770,N,Y,35.5752195,-82.6110506
PAST SALE,December-8-2017,Multi-Family (2-4 Unit),6 Oak Crescent Dr,Asheville,NC,28806,223500,4,4.0,Asheville,1680,16552,1998,124,133,,Sold,,,http://www.redfin.com/NC/Asheville/6-Oak-Crescent-Dr-28806/home/110819912,CMLS,3333788,N,Y,35.562175,-82.608706
PAST SALE,December-13-2017,Single Family Residential,75 School Rd,Asheville,NC,28806,300000,3,1.5,Asheville,1785,16552,1951,119,168,,Sold,,,http://www.redfin.com/NC/Asheville/75-School-Rd-28806/home/110831694,CMLS,3326735,N,Y,35.5724019,-82.6136261
PAST SALE,January-16-2018,Vacant Land,Woodpecker Ridge Ln #4,Asheville,NC,28806,119000,,,Asheville,,54014,,85,,23,Sold,,,http://www.redfin.com/NC/Asheville/Woodpecker-Ridge-Ln-28806/unit-4/home/144715233,CMLS,3318538,N,Y,35.5692059,-82.6159271
PAST SALE,January-2-2018,Single Family Residential,224 Bear Creek Rd,Asheville,NC,28806,260000,3,1.0,Asheville,1133,25264,1955,99,229,,Sold,,,http://www.redfin.com/NC/Asheville/224-Bear-Creek-Rd-28806/home/110962899,CMLS,3336245,N,Y,35.5664292,-82.6084327
PAST SALE,March-15-2018,Vacant Land,421 Sand Hill Rd #2,Asheville,NC,28806,40000,,,Asheville,,6969,,27,,,Sold,,,http://www.redfin.com/NC/Asheville/421-Sand-Hill-Rd-28806/unit-2/home/144356136,CMLS,3340521,N,Y,35.5684479,-82.605971
PAST SALE,February-28-2018,Single Family Residential,88 Madeline Ave,Asheville,NC,28806,322000,4,4.5,Asheville,3170,18730,1996,42,102,,Sold,,,http://www.redfin.com/NC/Asheville/88-Madeline-Ave-28806/home/103783852,CMLS,3326777,N,Y,35.5729085,-82.6107973
PAST SALE,,Single Family Residential,59 Madeline Ave,Asheville,NC,28806,120000,3,1.0,,912,9148,1919,,132,,,,,http://www.redfin.com/NC/Asheville/59-Madeline-Ave-28806/home/110850077,,,N,Y,35.573801,-82.6113145
PAST SALE,November-14-2016,Townhouse,6 Cool Springs Dr #22,Asheville,NC,28806,173291,2,2.5,Asheville,1120,871,2016,513,155,110,Sold,,,http://www.redfin.com/NC/Asheville/6-Cool-Springs-Dr-28806/unit-22/home/145028602,CMLS,3230382,N,Y,35.5692059,-82.6159271
PAST SALE,March-15-2018,Vacant Land,682 Sand Hill Rd,Asheville,NC,28806,65000,,,Asheville,,7840,,27,,,Sold,,,http://www.redfin.com/NC/Asheville/682-Sand-Hill-Rd-28806/home/143515365,CMLS,3316366,N,Y,35.5614603,-82.6152806
PAST SALE,March-15-2018,Vacant Land,680 Sand Hill Rd,Asheville,NC,28806,65000,,,Asheville,,7840,,27,,,Sold,,,http://www.redfin.com/NC/Asheville/680-Sand-Hill-Rd-28806/home/143515367,CMLS,3316372,N,Y,35.5615192,-82.6151745
PAST SALE,March-23-2018,Vacant Land,0 Clarendon Rd,Asheville,NC,28806,112000,,,Asheville,,8145,,19,,,Sold,,,http://www.redfin.com/NC/Asheville/0-Clarendon-Rd-28806/home/144974105,CMLS,3365162,N,Y,35.5705962,-82.6119535
PAST SALE,October-28-2016,Townhouse,12 Cool Springs Dr #19,Asheville,NC,28806,170500,2,2.5,Asheville,1120,871,2016,530,152,110,Sold,,,http://www.redfin.com/NC/Asheville/12-Cool-Springs-Dr-28806/unit-19/home/145043938,CMLS,3186273,N,Y,35.5692059,-82.6159271
PAST SALE,May-7-2015,Vacant Land,9999 Emory Rd,Asheville,NC,28806,99000,,,Asheville,,30056,,1070,,,Sold,,,http://www.redfin.com/NC/Asheville/9999-Emory-Rd-28806/home/102059789,CMLS,NCM579704,N,Y,35.565075,-82.618176
PAST SALE,March-10-2017,Multi-Family (2-4 Unit),94 Bear Creek Rd,Asheville,NC,28806,309000,5,3.0,Asheville,622,31363,1960,397,497,,Sold,,,http://www.redfin.com/NC/Asheville/94-Bear-Creek-Rd-28806/home/145056147,CMLS,3201800,N,Y,35.5715797,-82.6117406
PAST SALE,June-13-2016,Single Family Residential,6 S Bear Creek Rd,Asheville,NC,28806,249900,3,2.0,Asheville,1514,44866,1983,667,165,,Sold,,,http://www.redfin.com/NC/Asheville/6-S-Bear-Creek-Rd-28806/home/105445821,CMLS,3172447,N,Y,35.5647987,-82.6088201
PAST SALE,March-10-2017,Single Family Residential,14 Merion Dr,Asheville,NC,28806,223000,2,1.0,Asheville,1087,16117,1925,397,205,,Sold,,,http://www.redfin.com/NC/Asheville/14-Merion-Dr-28806/home/110963148,CMLS,3248015,N,Y,35.5671052,-82.6082567
PAST SALE,December-18-2015,Single Family Residential,67 Madeline Ave,Asheville,NC,28806,402728,3,2.0,Asheville,2062,9583,2015,845,195,,Sold,,,http://www.redfin.com/NC/Asheville/67-Madeline-Ave-28806/home/102030774,CMLS,NCM575894,N,Y,35.5733478,-82.6113742
PAST SALE,May-7-2015,Mobile/Manufactured Home,,,NC,28806,76000,3,2.0,,1596,14810,1997,1070,48,240,Sold,,,http://www.redfin.com/NC/Asheville/Undisclosed-address-28806/home/145028750,CMLS,NCM579241,N,Y,35.5692059,-82.6159271
PAST SALE,October-29-2015,Single Family Residential,,,NC,28806,175000,3,1.0,,1288,21780,1949,895,136,,Sold,,,http://www.redfin.com/NC/Asheville/Undisclosed-address-28806/home/145032488,CMLS,NCM585130,N,Y,35.5692059,-82.6159271
PAST SALE,August-28-2017,Single Family Residential,125 Cranford Rd,Asheville,NC,28806,340000,3,2.0,Asheville,1476,12196,1999,226,230,,Sold,,,http://www.redfin.com/NC/Asheville/125-Cranford-Rd-28806/home/110841086,CMLS,3285292,N,Y,35.5667496,-82.612156
PAST SALE,May-25-2017,Single Family Residential,669 Sand Hill Rd,Asheville,NC,28806,221000,3,1.0,Asheville,1064,16552,1956,321,208,,Sold,,,http://www.redfin.com/NC/Asheville/669-Sand-Hill-Rd-28806/home/102041304,CMLS,3267501,N,Y,35.5619982,-82.6145128
PAST SALE,May-10-2017,Single Family Residential,29 Emory Rd,Asheville,NC,28806,387500,3,2.0,Asheville,1671,30012,1954,336,232,,Sold,,,http://www.redfin.com/NC/Asheville/29-Emory-Rd-28806/home/110845620,CMLS,3246502,N,Y,35.5654585,-82.6189458
